,STATION,YEAR,MONTH,DATE,PRCP,TMAX,TMIN,LONGITUDE,LATITUDE,ELEVATION,RANGE_HIGH,RANGE_LOW,RANGE_OVERALL,RANGE_MID,SST
596,GHCND:US1SCCR0042,2015,9,2015-09-30,0.9,,,-79.9569,32.8103,4.6,,,,,28.057999420166016
597,GHCND:US1SCCR0042,2015,10,2015-10-31,6.77,,,-79.9569,32.8103,4.6,,,,,25.187999725341797
598,GHCND:US1SCCR0042,2015,11,2015-11-30,1.57,,,-79.9569,32.8103,4.6,,,,,23.317999267578124
599,GHCND:US1SCCR0042,2015,12,2015-12-31,0.67,,,-79.9569,32.8103,4.6,,,,,21.883999633789063
600,GHCND:US1SCCR0045,2011,1,2011-01-31,0.64,,,-80.07300000000002,32.8352,8.8,,,,,19.43799934387207
601,GHCND:US1SCCR0045,2011,2,2011-02-28,1.3,,,-80.07300000000002,32.8352,8.8,,,,,18.075999450683593
602,GHCND:US1SCCR0045,2011,3,2011-03-31,0.58,,,-80.07300000000002,32.8352,8.8,,,,,18.20599937438965
603,GHCND:US1SCCR0045,2011,4,2011-04-30,2.72,,,-80.07300000000002,32.8352,8.8,,,,,19.907999801635743
604,GHCND:US1SCCR0045,2011,5,2011-05-31,0.24,,,-80.07300000000002,32.8352,8.8,,,,,22.915999603271484
605,GHCND:US1SCCR0045,2011,6,2011-06-30,1.01,,,-80.07300000000002,32.8352,8.8,,,,,26.811999130249024
606,GHCND:US1SCCR0045,2011,7,2011-07-31,1.69,,,-80.07300000000002,32.8352,8.8,,,,,27.999999618530275
607,GHCND:US1SCCR0045,2011,8,2011-08-31,2.05,,,-80.07300000000002,32.8352,8.8,,,,,28.72199935913086
608,GHCND:US1SCCR0045,2011,9,2011-09-30,1.31,,,-80.07300000000002,32.8352,8.8,,,,,28.01399955749512
609,GHCND:US1SCCR0045,2011,10,2011-10-31,0.86,,,-80.07300000000002,32.8352,8.8,,,,,25.11399917602539
610,GHCND:US1SCCR0045,2011,11,2011-11-30,0.51,,,-80.07300000000002,32.8352,8.8,,,,,21.391999435424804
611,GHCND:US1SCCR0045,2011,12,2011-12-31,0.14,,,-80.07300000000002,32.8352,8.8,,,,,20.63599967956543
612,GHCND:US1SCCR0045,2012,1,2012-01-31,0.3,,,-80.07300000000002,32.8352,8.8,,,,,18.929999542236327
613,GHCND:US1SCCR0045,2012,2,2012-02-29,1.54,,,-80.07300000000002,32.8352,8.8,,,,,18.70599937438965
614,GHCND:US1SCCR0045,2012,3,2012-03-31,3.5,,,-80.07300000000002,32.8352,8.8,,,,,20.043999862670898
615,GHCND:US1SCCR0045,2012,4,2012-04-30,0.65,,,-80.07300000000002,32.8352,8.8,,,,,21.06999969482422
616,GHCND:US1SCCR0045,2012,5,2012-05-31,2.53,,,-80.07300000000002,32.8352,8.8,,,,,23.90199966430664
617,GHCND:US1SCCR0045,2012,6,2012-06-30,1.93,,,-80.07300000000002,32.8352,8.8,,,,,25.719998931884767
618,GHCND:US1SCCR0045,2012,7,2012-07-31,0.87,,,-80.07300000000002,32.8352,8.8,,,,,28.067999649047852
619,GHCND:US1SCCR0045,2012,8,2012-08-31,3.33,,,-80.07300000000002,32.8352,8.8,,,,,27.97599983215332
620,GHCND:US1SCCR0045,2012,9,2012-09-30,0.8,,,-80.07300000000002,32.8352,8.8,,,,,27.455998992919923
621,GHCND:US1SCCR0045,2012,10,2012-10-31,0.65,,,-80.07300000000002,32.8352,8.8,,,,,25.549999618530272
622,GHCND:US1SCCR0045,2012,11,2012-11-30,0.38,,,-80.07300000000002,32.8352,8.8,,,,,21.649999618530273
623,GHCND:US1SCCR0045,2012,12,2012-12-31,0.97,,,-80.07300000000002,32.8352,8.8,,,,,22.325999069213868
624,GHCND:US1SCCR0045,2013,1,2013-01-31,0.23,,,-80.07300000000002,32.8352,8.8,,,,,21.817999649047852
625,GHCND:US1SCCR0045,2013,2,2013-02-28,1.93,,,-80.07300000000002,32.8352,8.8,,,,,20.597999572753906
626,GHCND:US1SCCR0045,2013,3,2013-03-31,3.55,,,-80.07300000000002,32.8352,8.8,,,,,19.405999374389648
627,GHCND:US1SCCR0045,2013,4,2013-04-30,0.66,,,-80.07300000000002,32.8352,8.8,,,,,19.381998825073243
628,GHCND:US1SCCR0045,2013,5,2013-05-31,0.44,,,-80.07300000000002,32.8352,8.8,,,,,22.343999481201173
629,GHCND:US1SCCR0045,2013,6,2013-06-30,3.22,,,-80.07300000000002,32.8352,8.8,,,,,26.115999221801758
630,GHCND:US1SCCR0045,2013,7,2013-07-31,0.69,,,-80.07300000000002,32.8352,8.8,,,,,27.179999160766602
631,GHCND:US1SCCR0045,2013,8,2013-08-31,0.63,,,-80.07300000000002,32.8352,8.8,,,,,28.14399948120117
632,GHCND:US1SCCR0045,2013,9,2013-09-30,1.33,,,-80.07300000000002,32.8352,8.8,,,,,27.507999420166016
633,GHCND:US1SCCR0045,2013,10,2013-10-31,1.07,,,-80.07300000000002,32.8352,8.8,,,,,24.765999221801756
634,GHCND:US1SCCR0045,2013,11,2013-11-30,2.2,,,-80.07300000000002,32.8352,8.8,,,,,21.855999374389647
635,GHCND:US1SCCR0045,2013,12,2013-12-31,0.84,,,-80.07300000000002,32.8352,8.8,,,,,21.179999542236327
636,GHCND:US1SCCR0045,2014,1,2014-01-31,0.58,,,-80.07300000000002,32.8352,8.8,,,,,19.939999389648438
637,GHCND:US1SCCR0045,2014,2,2014-02-28,0.58,,,-80.07300000000002,32.8352,8.8,,,,,20.679999160766602
638,GHCND:US1SCCR0045,2014,3,2014-03-31,1.58,,,-80.07300000000002,32.8352,8.8,,,,,21.53999900817871
639,GHCND:US1SCCR0045,2014,4,2014-04-30,0.83,,,-80.07300000000002,32.8352,8.8,,,,,20.953999710083007
640,GHCND:US1SCCR0045,2014,5,2014-05-31,1.45,,,-80.07300000000002,32.8352,8.8,,,,,22.81399917602539
641,GHCND:US1SCCR0045,2014,6,2014-06-30,2.16,,,-80.07300000000002,32.8352,8.8,,,,,26.003999710083008
642,GHCND:US1SCCR0045,2014,7,2014-07-31,0.89,,,-80.07300000000002,32.8352,8.8,,,,,28.21199951171875
643,GHCND:US1SCCR0045,2014,8,2014-08-31,3.35,,,-80.07300000000002,32.8352,8.8,,,,,28.795999145507814
644,GHCND:US1SCCR0045,2014,9,2014-09-30,1.3,,,-80.07300000000002,32.8352,8.8,,,,,28.449999618530274
645,GHCND:US1SCCR0045,2014,10,2014-10-31,0.93,,,-80.07300000000002,32.8352,8.8,,,,,25.259999465942382
646,GHCND:US1SCCR0045,2014,11,2014-11-30,2.13,,,-80.07300000000002,32.8352,8.8,,,,,21.483999252319336
647,GHCND:US1SCCR0045,2014,12,2014-12-31,1.25,,,-80.07300000000002,32.8352,8.8,,,,,21.01399955749512
648,GHCND:US1SCCR0045,2015,1,2015-01-31,2.16,,,-80.07300000000002,32.8352,8.8,,,,,21.87199935913086
649,GHCND:US1SCCR0045,2015,2,2015-02-28,2.81,,,-80.07300000000002,32.8352,8.8,,,,,21.51399955749512
650,GHCND:US1SCCR0045,2015,3,2015-03-31,0.8,,,-80.07300000000002,32.8352,8.8,,,,,20.46799964904785
651,GHCND:US1SCCR0045,2015,4,2015-04-30,1.35,,,-80.07300000000002,32.8352,8.8,,,,,20.6859992980957
652,GHCND:US1SCCR0045,2015,5,2015-05-31,4.02,,,-80.07300000000002,32.8352,8.8,,,,,23.3299991607666
653,GHCND:US1SCCR0045,2015,6,2015-06-30,2.14,,,-80.07300000000002,32.8352,8.8,,,,,27.003998947143554
654,GHCND:US1SCCR0045,2015,7,2015-07-31,2.38,,,-80.07300000000002,32.8352,8.8,,,,,27.819998931884765
655,GHCND:US1SCCR0045,2015,8,2015-08-31,4.06,,,-80.07300000000002,32.8352,8.8,,,,,28.593999481201173
656,GHCND:US1SCCR0045,2015,9,2015-09-30,1.42,,,-80.07300000000002,32.8352,8.8,,,,,27.999999237060546
657,GHCND:US1SCCR0045,2015,10,2015-10-31,3.83,,,-80.07300000000002,32.8352,8.8,,,,,25.019999694824218
658,GHCND:US1SCCR0045,2015,11,2015-11-30,3.43,,,-80.07300000000002,32.8352,8.8,,,,,23.075999069213868
659,GHCND:US1SCCR0045,2015,12,2015-12-31,0.81,,,-80.07300000000002,32.8352,8.8,,,,,21.521999740600585
660,GHCND:US1SCCR0051,2011,1,2011-01-31,0.64,,,-79.8784,32.8064,2.4,,,,,19.75599937438965
661,GHCND:US1SCCR0051,2011,2,2011-02-28,0.89,,,-79.8784,32.8064,2.4,,,,,18.483999252319336
662,GHCND:US1SCCR0051,2011,3,2011-03-31,0.91,,,-79.8784,32.8064,2.4,,,,,18.56399917602539
663,GHCND:US1SCCR0051,2011,4,2011-04-30,1.26,,,-79.8784,32.8064,2.4,,,,,20.147999572753907
664,GHCND:US1SCCR0051,2011,5,2011-05-31,0.32,,,-79.8784,32.8064,2.4,,,,,23.035999298095703
665,GHCND:US1SCCR0051,2011,6,2011-06-30,0.84,,,-79.8784,32.8064,2.4,,,,,26.78199920654297
666,GHCND:US1SCCR0051,2011,7,2011-07-31,2.13,,,-79.8784,32.8064,2.4,,,,,27.999999618530275
667,GHCND:US1SCCR0051,2011,8,2011-08-31,1.49,,,-79.8784,32.8064,2.4,,,,,28.753999328613283
668,GHCND:US1SCCR0051,2011,9,2011-09-30,1.06,,,-79.8784,32.8064,2.4,,,,,28.073999404907227
669,GHCND:US1SCCR0051,2011,10,2011-10-31,1.09,,,-79.8784,32.8064,2.4,,,,,25.317999267578124
670,GHCND:US1SCCR0051,2011,11,2011-11-30,1.43,,,-79.8784,32.8064,2.4,,,,,21.651999282836915
671,GHCND:US1SCCR0051,2011,12,2011-12-31,0.21,,,-79.8784,32.8064,2.4,,,,,20.897999954223632
672,GHCND:US1SCCR0051,2012,1,2012-01-31,0.24,,,-79.8784,32.8064,2.4,,,,,19.25199966430664
673,GHCND:US1SCCR0051,2012,2,2012-02-29,1.64,,,-79.8784,32.8064,2.4,,,,,19.033999252319337
674,GHCND:US1SCCR0051,2012,3,2012-03-31,3.41,,,-79.8784,32.8064,2.4,,,,,20.368000030517578
675,GHCND:US1SCCR0051,2012,4,2012-04-30,0.34,,,-79.8784,32.8064,2.4,,,,,21.297999572753906
676,GHCND:US1SCCR0051,2012,5,2012-05-31,1.27,,,-79.8784,32.8064,2.4,,,,,24.043999481201173
677,GHCND:US1SCCR0051,2012,6,2012-06-30,1.96,,,-79.8784,32.8064,2.4,,,,,25.803998947143555
678,GHCND:US1SCCR0051,2012,7,2012-07-31,1.13,,,-79.8784,32.8064,2.4,,,,,28.08599967956543
679,GHCND:US1SCCR0051,2012,8,2012-08-31,0.76,,,-79.8784,32.8064,2.4,,,,,28.023999786376955
680,GHCND:US1SCCR0051,2012,9,2012-09-30,1.74,,,-79.8784,32.8064,2.4,,,,,27.55399932861328
681,GHCND:US1SCCR0051,2012,10,2012-10-31,0.41,,,-79.8784,32.8064,2.4,,,,,25.719999694824217
682,GHCND:US1SCCR0051,2012,11,2012-11-30,0.65,,,-79.8784,32.8064,2.4,,,,,21.88599967956543
683,GHCND:US1SCCR0051,2012,12,2012-12-31,1.17,,,-79.8784,32.8064,2.4,,,,,22.5299991607666
684,GHCND:US1SCCR0051,2013,1,2013-01-31,0.23,,,-79.8784,32.8064,2.4,,,,,21.987999725341798
685,GHCND:US1SCCR0051,2013,2,2013-02-28,1.98,,,-79.8784,32.8064,2.4,,,,,20.85999984741211
686,GHCND:US1SCCR0051,2013,3,2013-03-31,4.13,,,-79.8784,32.8064,2.4,,,,,19.751999282836913
687,GHCND:US1SCCR0051,2013,4,2013-04-30,1.78,,,-79.8784,32.8064,2.4,,,,,19.71599884033203
688,GHCND:US1SCCR0051,2013,5,2013-05-31,1.61,,,-79.8784,32.8064,2.4,,,,,22.53799934387207
689,GHCND:US1SCCR0051,2013,6,2013-06-30,3.69,,,-79.8784,32.8064,2.4,,,,,26.131999206542968
690,GHCND:US1SCCR0051,2013,7,2013-07-31,2.4,,,-79.8784,32.8064,2.4,,,,,27.20599937438965
691,GHCND:US1SCCR0051,2013,8,2013-08-31,3.13,,,-79.8784,32.8064,2.4,,,,,28.18599967956543
692,GHCND:US1SCCR0051,2013,9,2013-09-30,2.24,,,-79.8784,32.8064,2.4,,,,,27.563999557495116
693,GHCND:US1SCCR0051,2013,10,2013-10-31,0.68,,,-79.8784,32.8064,2.4,,,,,24.961999130249023
694,GHCND:US1SCCR0051,2013,11,2013-11-30,1.23,,,-79.8784,32.8064,2.4,,,,,22.21599922180176
695,GHCND:US1SCCR0051,2013,12,2013-12-31,0.93,,,-79.8784,32.8064,2.4,,,,,21.53799934387207
696,GHCND:US1SCCR0051,2014,1,2014-01-31,0.81,,,-79.8784,32.8064,2.4,,,,,20.257999420166016
697,GHCND:US1SCCR0051,2014,2,2014-02-28,0.84,,,-79.8784,32.8064,2.4,,,,,20.927999114990236
698,GHCND:US1SCCR0051,2014,3,2014-03-31,2.52,,,-79.8784,32.8064,2.4,,,,,21.751999282836913
699,GHCND:US1SCCR0051,2014,4,2014-04-30,3.36,,,-79.8784,32.8064,2.4,,,,,21.14599952697754
700,GHCND:US1SCCR0051,2014,5,2014-05-31,1.1,,,-79.8784,32.8064,2.4,,,,,22.975999069213866
701,GHCND:US1SCCR0051,2014,6,2014-06-30,0.82,,,-79.8784,32.8064,2.4,,,,,25.99599952697754
702,GHCND:US1SCCR0051,2014,7,2014-07-31,1.4,,,-79.8784,32.8064,2.4,,,,,28.191999435424805
703,GHCND:US1SCCR0051,2014,8,2014-08-31,2.5,,,-79.8784,32.8064,2.4,,,,,28.809999084472658
704,GHCND:US1SCCR0051,2014,9,2014-09-30,3.98,,,-79.8784,32.8064,2.4,,,,,28.533999633789062
705,GHCND:US1SCCR0051,2014,10,2014-10-31,1.0,,,-79.8784,32.8064,2.4,,,,,25.463999557495118
706,GHCND:US1SCCR0051,2014,11,2014-11-30,1.25,,,-79.8784,32.8064,2.4,,,,,21.823999404907227
707,GHCND:US1SCCR0051,2014,12,2014-12-31,1.23,,,-79.8784,32.8064,2.4,,,,,21.28599967956543
708,GHCND:US1SCCR0051,2015,1,2015-01-31,1.19,,,-79.8784,32.8064,2.4,,,,,22.12799949645996
709,GHCND:US1SCCR0051,2015,2,2015-02-28,2.55,,,-79.8784,32.8064,2.4,,,,,21.79599952697754
710,GHCND:US1SCCR0051,2015,3,2015-03-31,2.22,,,-79.8784,32.8064,2.4,,,,,20.6939998626709
711,GHCND:US1SCCR0051,2015,4,2015-04-30,1.22,,,-79.8784,32.8064,2.4,,,,,20.87799949645996
712,GHCND:US1SCCR0051,2015,5,2015-05-31,1.28,,,-79.8784,32.8064,2.4,,,,,23.47199935913086
713,GHCND:US1SCCR0051,2015,6,2015-06-30,1.18,,,-79.8784,32.8064,2.4,,,,,27.091999053955078
714,GHCND:US1SCCR0051,2015,7,2015-07-31,1.34,,,-79.8784,32.8064,2.4,,,,,27.903998947143556
715,GHCND:US1SCCR0051,2015,8,2015-08-31,3.21,,,-79.8784,32.8064,2.4,,,,,28.649999618530273
716,GHCND:US1SCCR0051,2015,9,2015-09-30,0.73,,,-79.8784,32.8064,2.4,,,,,28.057999420166016
717,GHCND:US1SCCR0051,2015,10,2015-10-31,6.75,,,-79.8784,32.8064,2.4,,,,,25.187999725341797
718,GHCND:US1SCCR0051,2015,11,2015-11-30,3.15,,,-79.8784,32.8064,2.4,,,,,23.317999267578124
719,GHCND:US1SCCR0051,2015,12,2015-12-31,1.15,,,-79.8784,32.8064,2.4,,,,,21.883999633789063
720,GHCND:US1SCCR0057,2011,1,2011-01-31,0.6,,,-79.9899,32.8794,10.4,,,,,19.617999649047853
721,GHCND:US1SCCR0057,2011,2,2011-02-28,0.98,,,-79.9899,32.8794,10.4,,,,,18.39599952697754
722,GHCND:US1SCCR0057,2011,3,2011-03-31,1.28,,,-79.9899,32.8794,10.4,,,,,18.425999450683594
723,GHCND:US1SCCR0057,2011,4,2011-04-30,1.19,,,-79.9899,32.8794,10.4,,,,,20.003999710083008
724,GHCND:US1SCCR0057,2011,5,2011-05-31,0.29,,,-79.9899,32.8794,10.4,,,,,22.88799934387207
725,GHCND:US1SCCR0057,2011,6,2011-06-30,1.37,,,-79.9899,32.8794,10.4,,,,,26.767998886108398
726,GHCND:US1SCCR0057,2011,7,2011-07-31,3.95,,,-79.9899,32.8794,10.4,,,,,28.01399955749512
727,GHCND:US1SCCR0057,2011,8,2011-08-31,1.04,,,-79.9899,32.8794,10.4,,,,,28.731999588012695
728,GHCND:US1SCCR0057,2011,9,2011-09-30,1.37,,,-79.9899,32.8794,10.4,,,,,27.967999267578126
729,GHCND:US1SCCR0057,2011,10,2011-10-31,1.13,,,-79.9899,32.8794,10.4,,,,,25.099999237060548
730,GHCND:US1SCCR0057,2011,11,2011-11-30,1.09,,,-79.9899,32.8794,10.4,,,,,21.3299991607666
731,GHCND:US1SCCR0057,2011,12,2011-12-31,0.4,,,-79.9899,32.8794,10.4,,,,,20.73399963378906
732,GHCND:US1SCCR0057,2012,1,2012-01-31,0.26,,,-79.9899,32.8794,10.4,,,,,19.179999542236327
733,GHCND:US1SCCR0057,2012,2,2012-02-29,1.41,,,-79.9899,32.8794,10.4,,,,,19.01399955749512
734,GHCND:US1SCCR0057,2012,3,2012-03-31,3.68,,,-79.9899,32.8794,10.4,,,,,20.293999862670898
735,GHCND:US1SCCR0057,2012,4,2012-04-30,0.77,,,-79.9899,32.8794,10.4,,,,,21.133999633789063
736,GHCND:US1SCCR0057,2012,5,2012-05-31,1.3,,,-79.9899,32.8794,10.4,,,,,23.963999557495118
737,GHCND:US1SCCR0057,2012,6,2012-06-30,1.47,,,-79.9899,32.8794,10.4,,,,,25.753998947143554
738,GHCND:US1SCCR0057,2012,7,2012-07-31,0.93,,,-79.9899,32.8794,10.4,,,,,28.09599952697754
739,GHCND:US1SCCR0057,2012,8,2012-08-31,1.4,,,-79.9899,32.8794,10.4,,,,,28.04199981689453
740,GHCND:US1SCCR0057,2012,9,2012-09-30,0.34,,,-79.9899,32.8794,10.4,,,,,27.47199935913086
741,GHCND:US1SCCR0057,2012,10,2012-10-31,1.39,,,-79.9899,32.8794,10.4,,,,,25.527999877929688
742,GHCND:US1SCCR0057,2012,11,2012-11-30,0.51,,,-79.9899,32.8794,10.4,,,,,21.707999420166015
743,GHCND:US1SCCR0057,2012,12,2012-12-31,1.14,,,-79.9899,32.8794,10.4,,,,,22.39799919128418
744,GHCND:US1SCCR0057,2013,1,2013-01-31,0.22,,,-79.9899,32.8794,10.4,,,,,21.82399978637695
745,GHCND:US1SCCR0057,2013,2,2013-02-28,1.87,,,-79.9899,32.8794,10.4,,,,,20.77999954223633
746,GHCND:US1SCCR0057,2013,3,2013-03-31,2.3,,,-79.9899,32.8794,10.4,,,,,19.71199951171875
747,GHCND:US1SCCR0057,2013,4,2013-04-30,1.21,,,-79.9899,32.8794,10.4,,,,,19.557999038696288
748,GHCND:US1SCCR0057,2013,5,2013-05-31,1.25,,,-79.9899,32.8794,10.4,,,,,22.405999374389648
749,GHCND:US1SCCR0057,2013,6,2013-06-30,3.43,,,-79.9899,32.8794,10.4,,,,,26.10399932861328
750,GHCND:US1SCCR0057,2013,7,2013-07-31,0.61,,,-79.9899,32.8794,10.4,,,,,27.259999465942382
751,GHCND:US1SCCR0057,2013,8,2013-08-31,2.45,,,-79.9899,32.8794,10.4,,,,,28.131999588012697
752,GHCND:US1SCCR0057,2013,9,2013-09-30,2.16,,,-79.9899,32.8794,10.4,,,,,27.463999557495118
753,GHCND:US1SCCR0057,2013,10,2013-10-31,1.53,,,-79.9899,32.8794,10.4,,,,,24.733999252319336
754,GHCND:US1SCCR0057,2013,11,2013-11-30,2.15,,,-79.9899,32.8794,10.4,,,,,21.943999099731446
755,GHCND:US1SCCR0057,2013,12,2013-12-31,1.04,,,-79.9899,32.8794,10.4,,,,,21.481999588012695
756,GHCND:US1SCCR0057,2014,1,2014-01-31,0.65,,,-79.9899,32.8794,10.4,,,,,20.02199935913086
757,GHCND:US1SCCR0057,2014,2,2014-02-28,0.94,,,-79.9899,32.8794,10.4,,,,,20.61999931335449
758,GHCND:US1SCCR0057,2014,3,2014-03-31,2.34,,,-79.9899,32.8794,10.4,,,,,21.75599899291992
759,GHCND:US1SCCR0057,2014,4,2014-04-30,2.54,,,-79.9899,32.8794,10.4,,,,,21.255999755859374
760,GHCND:US1SCCR0057,2014,5,2014-05-31,1.35,,,-79.9899,32.8794,10.4,,,,,22.901999282836915
761,GHCND:US1SCCR0057,2014,6,2014-06-30,1.06,,,-79.9899,32.8794,10.4,,,,,25.969999694824217
762,GHCND:US1SCCR0057,2014,7,2014-07-31,1.74,,,-79.9899,32.8794,10.4,,,,,28.149999618530273
763,GHCND:US1SCCR0057,2014,8,2014-08-31,3.31,,,-79.9899,32.8794,10.4,,,,,28.725999069213866
764,GHCND:US1SCCR0057,2014,9,2014-09-30,1.92,,,-79.9899,32.8794,10.4,,,,,28.463999557495118
765,GHCND:US1SCCR0057,2014,10,2014-10-31,0.36,,,-79.9899,32.8794,10.4,,,,,25.23999938964844
766,GHCND:US1SCCR0057,2014,11,2014-11-30,1.89,,,-79.9899,32.8794,10.4,,,,,21.457999420166015
767,GHCND:US1SCCR0057,2014,12,2014-12-31,1.11,,,-79.9899,32.8794,10.4,,,,,21.02999954223633
768,GHCND:US1SCCR0057,2015,1,2015-01-31,1.79,,,-79.9899,32.8794,10.4,,,,,21.92799949645996
769,GHCND:US1SCCR0057,2015,2,2015-02-28,2.48,,,-79.9899,32.8794,10.4,,,,,21.64399948120117
770,GHCND:US1SCCR0057,2015,3,2015-03-31,0.86,,,-79.9899,32.8794,10.4,,,,,20.623999786376952
771,GHCND:US1SCCR0057,2015,4,2015-04-30,0.98,,,-79.9899,32.8794,10.4,,,,,20.789999389648436
772,GHCND:US1SCCR0057,2015,5,2015-05-31,1.35,,,-79.9899,32.8794,10.4,,,,,23.409999084472656
773,GHCND:US1SCCR0057,2015,6,2015-06-30,1.74,,,-79.9899,32.8794,10.4,,,,,27.159999084472656
774,GHCND:US1SCCR0057,2015,7,2015-07-31,1.85,,,-79.9899,32.8794,10.4,,,,,27.949999237060545
775,GHCND:US1SCCR0057,2015,8,2015-08-31,4.3,,,-79.9899,32.8794,10.4,,,,,28.609999465942384
776,GHCND:US1SCCR0057,2015,9,2015-09-30,1.05,,,-79.9899,32.8794,10.4,,,,,27.9359992980957
777,GHCND:US1SCCR0057,2015,10,2015-10-31,8.0,,,-79.9899,32.8794,10.4,,,,,24.963999557495118
778,GHCND:US1SCCR0057,2015,11,2015-11-30,2.45,,,-79.9899,32.8794,10.4,,,,,23.191999435424805
779,GHCND:US1SCCR0057,2015,12,2015-12-31,0.47,,,-79.9899,32.8794,10.4,,,,,21.75799980163574
780,GHCND:US1SCDC0003,2011,1,2011-01-31,0.79,,,-80.084,32.9262,10.4,,,,,19.617999649047853
781,GHCND:US1SCDC0003,2011,2,2011-02-28,0.98,,,-80.084,32.9262,10.4,,,,,18.39599952697754
782,GHCND:US1SCDC0003,2011,3,2011-03-31,1.03,,,-80.084,32.9262,10.4,,,,,18.425999450683594
783,GHCND:US1SCDC0003,2011,4,2011-04-30,0.99,,,-80.084,32.9262,10.4,,,,,20.003999710083008
784,GHCND:US1SCDC0003,2011,5,2011-05-31,0.34,,,-80.084,32.9262,10.4,,,,,22.88799934387207
785,GHCND:US1SCDC0003,2011,6,2011-06-30,2.51,,,-80.084,32.9262,10.4,,,,,26.767998886108398
786,GHCND:US1SCDC0003,2011,7,2011-07-31,2.68,,,-80.084,32.9262,10.4,,,,,28.01399955749512
787,GHCND:US1SCDC0003,2011,8,2011-08-31,3.76,,,-80.084,32.9262,10.4,,,,,28.731999588012695
788,GHCND:US1SCDC0003,2011,9,2011-09-30,0.94,,,-80.084,32.9262,10.4,,,,,27.967999267578126
789,GHCND:US1SCDC0003,2011,10,2011-10-31,0.63,,,-80.084,32.9262,10.4,,,,,25.099999237060548
790,GHCND:US1SCDC0003,2011,11,2011-11-30,0.92,,,-80.084,32.9262,10.4,,,,,21.3299991607666
791,GHCND:US1SCDC0003,2011,12,2011-12-31,0.23,,,-80.084,32.9262,10.4,,,,,20.73399963378906
792,GHCND:US1SCDC0003,2012,1,2012-01-31,0.26,,,-80.084,32.9262,10.4,,,,,19.179999542236327
793,GHCND:US1SCDC0003,2012,2,2012-02-29,0.39,,,-80.084,32.9262,10.4,,,,,19.01399955749512
794,GHCND:US1SCDC0003,2012,3,2012-03-31,3.34,,,-80.084,32.9262,10.4,,,,,20.293999862670898
795,GHCND:US1SCDC0003,2012,4,2012-04-30,0.95,,,-80.084,32.9262,10.4,,,,,21.133999633789063
796,GHCND:US1SCDC0003,2012,5,2012-05-31,1.33,,,-80.084,32.9262,10.4,,,,,23.963999557495118
797,GHCND:US1SCDC0003,2012,6,2012-06-30,1.91,,,-80.084,32.9262,10.4,,,,,25.753998947143554
798,GHCND:US1SCDC0003,2012,7,2012-07-31,2.44,,,-80.084,32.9262,10.4,,,,,28.09599952697754
799,GHCND:US1SCDC0003,2012,8,2012-08-31,2.14,,,-80.084,32.9262,10.4,,,,,28.04199981689453
800,GHCND:US1SCDC0003,2012,9,2012-09-30,0.37,,,-80.084,32.9262,10.4,,,,,27.47199935913086
801,GHCND:US1SCDC0003,2012,10,2012-10-31,1.35,,,-80.084,32.9262,10.4,,,,,25.527999877929688
802,GHCND:US1SCDC0003,2012,11,2012-11-30,0.51,,,-80.084,32.9262,10.4,,,,,21.707999420166015
803,GHCND:US1SCDC0003,2012,12,2012-12-31,0.83,,,-80.084,32.9262,10.4,,,,,22.39799919128418
804,GHCND:US1SCDC0003,2013,1,2013-01-31,0.27,,,-80.084,32.9262,10.4,,,,,21.82399978637695
805,GHCND:US1SCDC0003,2013,2,2013-02-28,1.92,,,-80.084,32.9262,10.4,,,,,20.77999954223633
806,GHCND:US1SCDC0003,2013,3,2013-03-31,1.71,,,-80.084,32.9262,10.4,,,,,19.71199951171875
807,GHCND:US1SCDC0003,2013,4,2013-04-30,1.41,,,-80.084,32.9262,10.4,,,,,19.557999038696288
808,GHCND:US1SCDC0003,2013,5,2013-05-31,1.52,,,-80.084,32.9262,10.4,,,,,22.405999374389648
809,GHCND:US1SCDC0003,2013,6,2013-06-30,2.92,,,-80.084,32.9262,10.4,,,,,26.10399932861328
810,GHCND:US1SCDC0003,2013,7,2013-07-31,1.51,,,-80.084,32.9262,10.4,,,,,27.259999465942382
811,GHCND:US1SCDC0003,2013,8,2013-08-31,1.64,,,-80.084,32.9262,10.4,,,,,28.131999588012697
812,GHCND:US1SCDC0003,2013,9,2013-09-30,1.64,,,-80.084,32.9262,10.4,,,,,27.463999557495118
813,GHCND:US1SCDC0003,2013,10,2013-10-31,0.7,,,-80.084,32.9262,10.4,,,,,24.733999252319336
814,GHCND:US1SCDC0003,2013,11,2013-11-30,1.66,,,-80.084,32.9262,10.4,,,,,21.943999099731446
815,GHCND:US1SCDC0003,2013,12,2013-12-31,0.91,,,-80.084,32.9262,10.4,,,,,21.481999588012695
816,GHCND:US1SCDC0003,2014,1,2014-01-31,0.58,,,-80.084,32.9262,10.4,,,,,20.02199935913086
817,GHCND:US1SCDC0003,2014,2,2014-02-28,0.96,,,-80.084,32.9262,10.4,,,,,20.61999931335449
818,GHCND:US1SCDC0003,2014,3,2014-03-31,1.03,,,-80.084,32.9262,10.4,,,,,21.75599899291992
819,GHCND:US1SCDC0003,2014,4,2014-04-30,2.77,,,-80.084,32.9262,10.4,,,,,21.255999755859374
820,GHCND:US1SCDC0003,2014,5,2014-05-31,2.09,,,-80.084,32.9262,10.4,,,,,22.901999282836915
