,Unnamed: 0,STATION,YEAR,MONTH,DATE,PRCP,TMAX,TMIN,LONGITUDE,LATITUDE,ELEVATION,RANGE_HIGH,RANGE_LOW,RANGE_OVERALL,RANGE_MID,SST
463,463,GHCND:US1SCCR0032,2014,8,2014-08-31,1.1394773718335358,,,-80.2937,32.7011,9.4,,,,,28.8299991607666
464,464,GHCND:US1SCCR0032,2014,9,2014-09-30,1.4608124651835483,,,-80.2937,32.7011,9.4,,,,,28.45999984741211
465,465,GHCND:US1SCCR0032,2014,10,2014-10-31,-0.38274512014595863,,,-80.2937,32.7011,9.4,,,,,25.313999557495123
466,466,GHCND:US1SCCR0032,2014,11,2014-11-30,-0.009716543206360617,,,-80.2937,32.7011,9.4,,,,,21.543999481201173
467,467,GHCND:US1SCCR0032,2014,12,2014-12-31,-0.3984261956831976,,,-80.2937,32.7011,9.4,,,,,21.00599975585937
468,468,GHCND:US1SCCR0032,2015,1,2015-01-31,0.44326728790638703,,,-80.2937,32.7011,9.4,,,,,21.849999618530273
469,469,GHCND:US1SCCR0032,2015,2,2015-02-28,1.2381152207590564,,,-80.2937,32.7011,9.4,,,,,21.465999603271484
470,470,GHCND:US1SCCR0032,2015,3,2015-03-31,-0.3932198725909558,,,-80.2937,32.7011,9.4,,,,,20.383999633789067
471,471,GHCND:US1SCCR0032,2015,4,2015-04-30,-1.1996622872614502,,,-80.2937,32.7011,9.4,,,,,20.62799949645996
472,472,GHCND:US1SCCR0032,2015,5,2015-05-31,-0.9126908642010473,,,-80.2937,32.7011,9.4,,,,,23.285999298095703
473,473,GHCND:US1SCCR0032,2015,6,2015-06-30,2.2660187882757894,,,-80.2937,32.7011,9.4,,,,,26.935998916625977
474,474,GHCND:US1SCCR0032,2015,7,2015-07-31,-1.0456746953137954,,,-80.2937,32.7011,9.4,,,,,27.769998931884764
475,475,GHCND:US1SCCR0032,2015,8,2015-08-31,-0.4405226281664647,,,-80.2937,32.7011,9.4,,,,,28.57999954223633
476,476,GHCND:US1SCCR0032,2015,9,2015-09-30,1.9908124651835477,,,-80.2937,32.7011,9.4,,,,,28.039999389648443
477,477,GHCND:US1SCCR0032,2015,10,2015-10-31,3.687254879854042,,,-80.2937,32.7011,9.4,,,,,25.067999649047852
478,478,GHCND:US1SCCR0032,2015,11,2015-11-30,0.03028345679363942,,,-80.2937,32.7011,9.4,,,,,23.033999252319337
479,479,GHCND:US1SCCR0032,2015,12,2015-12-31,-0.6984261956831985,,,-80.2937,32.7011,9.4,,,,,21.441999435424805
480,480,GHCND:US1SCCR0034,2011,1,2011-01-31,-0.6667327120936127,,,-80.0736,32.9322,11.0,,,,,19.617999649047853
481,481,GHCND:US1SCCR0034,2011,2,2011-02-28,-0.2818847792409436,,,-80.0736,32.9322,11.0,,,,,18.39599952697754
482,482,GHCND:US1SCCR0034,2011,3,2011-03-31,-0.4332198725909563,,,-80.0736,32.9322,11.0,,,,,18.425999450683594
483,483,GHCND:US1SCCR0034,2011,4,2011-04-30,-0.57966228726145,,,-80.0736,32.9322,11.0,,,,,20.003999710083008
484,484,GHCND:US1SCCR0034,2011,5,2011-05-31,-1.1926908642010474,,,-80.0736,32.9322,11.0,,,,,22.88799934387207
485,485,GHCND:US1SCCR0034,2011,6,2011-06-30,0.08601878827578946,,,-80.0736,32.9322,11.0,,,,,26.767998886108398
486,486,GHCND:US1SCCR0034,2011,7,2011-07-31,1.424325304686205,,,-80.0736,32.9322,11.0,,,,,28.013999557495122
487,487,GHCND:US1SCCR0034,2011,8,2011-08-31,1.1294773718335356,,,-80.0736,32.9322,11.0,,,,,28.73199958801269
488,488,GHCND:US1SCCR0034,2011,9,2011-09-30,-0.9091875348164516,,,-80.0736,32.9322,11.0,,,,,27.96799926757813
489,489,GHCND:US1SCCR0034,2011,10,2011-10-31,-1.052745120145958,,,-80.0736,32.9322,11.0,,,,,25.09999923706055
490,490,GHCND:US1SCCR0034,2011,11,2011-11-30,-0.6097165432063607,,,-80.0736,32.9322,11.0,,,,,21.3299991607666
491,491,GHCND:US1SCCR0034,2011,12,2011-12-31,-1.1584261956831974,,,-80.0736,32.9322,11.0,,,,,20.733999633789058
492,492,GHCND:US1SCCR0034,2012,1,2012-01-31,-0.9967327120936127,,,-80.0736,32.9322,11.0,,,,,19.179999542236327
493,493,GHCND:US1SCCR0034,2012,2,2012-02-29,-0.18188477924094326,,,-80.0736,32.9322,11.0,,,,,19.013999557495122
494,494,GHCND:US1SCCR0034,2012,3,2012-03-31,2.0467801274090442,,,-80.0736,32.9322,11.0,,,,,20.293999862670894
495,495,GHCND:US1SCCR0034,2012,4,2012-04-30,-0.45966228726144975,,,-80.0736,32.9322,11.0,,,,,21.133999633789067
496,496,GHCND:US1SCCR0034,2012,5,2012-05-31,-0.04269086420104751,,,-80.0736,32.9322,11.0,,,,,23.96399955749512
497,497,GHCND:US1SCCR0034,2012,6,2012-06-30,-0.01398121172421063,,,-80.0736,32.9322,11.0,,,,,25.753998947143554
498,498,GHCND:US1SCCR0034,2012,7,2012-07-31,0.8143253046862049,,,-80.0736,32.9322,11.0,,,,,28.09599952697754
499,499,GHCND:US1SCCR0034,2012,8,2012-08-31,0.2594773718335355,,,-80.0736,32.9322,11.0,,,,,28.04199981689453
500,500,GHCND:US1SCCR0034,2012,9,2012-09-30,-1.599187534816452,,,-80.0736,32.9322,11.0,,,,,27.47199935913086
501,501,GHCND:US1SCCR0034,2012,10,2012-10-31,-0.4827451201459583,,,-80.0736,32.9322,11.0,,,,,25.52799987792969
502,502,GHCND:US1SCCR0034,2012,11,2012-11-30,-0.8597165432063609,,,-80.0736,32.9322,11.0,,,,,21.70799942016601
503,503,GHCND:US1SCCR0034,2012,12,2012-12-31,-0.6084261956831973,,,-80.0736,32.9322,11.0,,,,,22.39799919128418
504,504,GHCND:US1SCCR0034,2013,1,2013-01-31,-1.0267327120936125,,,-80.0736,32.9322,11.0,,,,,21.823999786376948
505,505,GHCND:US1SCCR0034,2013,2,2013-02-28,0.6581152207590564,,,-80.0736,32.9322,11.0,,,,,20.77999954223633
506,506,GHCND:US1SCCR0034,2013,3,2013-03-31,0.516780127409044,,,-80.0736,32.9322,11.0,,,,,19.71199951171875
507,507,GHCND:US1SCCR0034,2013,4,2013-04-30,-0.07966228726144964,,,-80.0736,32.9322,11.0,,,,,19.557999038696288
508,508,GHCND:US1SCCR0034,2013,5,2013-05-31,-0.11269086420104757,,,-80.0736,32.9322,11.0,,,,,22.405999374389648
509,509,GHCND:US1SCCR0034,2013,6,2013-06-30,0.9560187882757898,,,-80.0736,32.9322,11.0,,,,,26.10399932861328
510,510,GHCND:US1SCCR0034,2013,7,2013-07-31,-0.4156746953137951,,,-80.0736,32.9322,11.0,,,,,27.25999946594239
511,511,GHCND:US1SCCR0034,2013,8,2013-08-31,-0.17052262816646446,,,-80.0736,32.9322,11.0,,,,,28.131999588012697
512,512,GHCND:US1SCCR0034,2013,9,2013-09-30,-0.3291875348164517,,,-80.0736,32.9322,11.0,,,,,27.46399955749512
513,513,GHCND:US1SCCR0034,2013,10,2013-10-31,-0.9827451201459578,,,-80.0736,32.9322,11.0,,,,,24.733999252319336
514,514,GHCND:US1SCCR0034,2013,11,2013-11-30,0.02028345679363963,,,-80.0736,32.9322,11.0,,,,,21.94399909973145
515,515,GHCND:US1SCCR0034,2013,12,2013-12-31,-0.5184261956831976,,,-80.0736,32.9322,11.0,,,,,21.48199958801269
516,516,GHCND:US1SCCR0034,2014,1,2014-01-31,-0.7567327120936129,,,-80.0736,32.9322,11.0,,,,,20.02199935913086
517,517,GHCND:US1SCCR0034,2014,2,2014-02-28,-0.29188477924094336,,,-80.0736,32.9322,11.0,,,,,20.619999313354487
518,518,GHCND:US1SCCR0034,2014,3,2014-03-31,-0.31321987259095585,,,-80.0736,32.9322,11.0,,,,,21.75599899291992
519,519,GHCND:US1SCCR0034,2014,4,2014-04-30,1.3803377127385499,,,-80.0736,32.9322,11.0,,,,,21.25599975585937
520,520,GHCND:US1SCCR0034,2014,5,2014-05-31,0.4973091357989534,,,-80.0736,32.9322,11.0,,,,,22.901999282836915
521,521,GHCND:US1SCCR0034,2014,6,2014-06-30,0.5460187882757894,,,-80.0736,32.9322,11.0,,,,,25.969999694824214
522,522,GHCND:US1SCCR0034,2014,7,2014-07-31,0.12432530468620495,,,-80.0736,32.9322,11.0,,,,,28.149999618530273
523,523,GHCND:US1SCCR0034,2014,8,2014-08-31,1.8594773718335356,,,-80.0736,32.9322,11.0,,,,,28.725999069213863
524,524,GHCND:US1SCCR0034,2014,9,2014-09-30,0.8608124651835483,,,-80.0736,32.9322,11.0,,,,,28.46399955749512
525,525,GHCND:US1SCCR0034,2014,10,2014-10-31,0.007254879854041274,,,-80.0736,32.9322,11.0,,,,,25.239999389648442
526,526,GHCND:US1SCCR0034,2014,11,2014-11-30,-0.009716543206360617,,,-80.0736,32.9322,11.0,,,,,21.45799942016601
527,527,GHCND:US1SCCR0034,2014,12,2014-12-31,-0.4184261956831976,,,-80.0736,32.9322,11.0,,,,,21.02999954223633
528,528,GHCND:US1SCCR0034,2015,1,2015-01-31,0.45326728790638704,,,-80.0736,32.9322,11.0,,,,,21.92799949645996
529,529,GHCND:US1SCCR0034,2015,2,2015-02-28,1.2381152207590564,,,-80.0736,32.9322,11.0,,,,,21.64399948120117
530,530,GHCND:US1SCCR0034,2015,3,2015-03-31,-0.22321987259095577,,,-80.0736,32.9322,11.0,,,,,20.623999786376952
531,531,GHCND:US1SCCR0034,2015,4,2015-04-30,-0.7296622872614502,,,-80.0736,32.9322,11.0,,,,,20.789999389648443
532,532,GHCND:US1SCCR0034,2015,5,2015-05-31,-0.48269086420104723,,,-80.0736,32.9322,11.0,,,,,23.409999084472656
533,533,GHCND:US1SCCR0034,2015,6,2015-06-30,0.8260187882757897,,,-80.0736,32.9322,11.0,,,,,27.159999084472656
534,534,GHCND:US1SCCR0034,2015,7,2015-07-31,-0.32567469531379545,,,-80.0736,32.9322,11.0,,,,,27.949999237060545
535,535,GHCND:US1SCCR0034,2015,8,2015-08-31,1.1894773718335354,,,-80.0736,32.9322,11.0,,,,,28.609999465942387
536,536,GHCND:US1SCCR0034,2015,9,2015-09-30,-0.34918753481645215,,,-80.0736,32.9322,11.0,,,,,27.935999298095698
537,537,GHCND:US1SCCR0034,2015,10,2015-10-31,6.317254879854042,,,-80.0736,32.9322,11.0,,,,,24.96399955749512
538,538,GHCND:US1SCCR0034,2015,11,2015-11-30,1.7102834567936394,,,-80.0736,32.9322,11.0,,,,,23.191999435424805
539,539,GHCND:US1SCCR0034,2015,12,2015-12-31,-0.7784261956831985,,,-80.0736,32.9322,11.0,,,,,21.757999801635737
540,540,GHCND:US1SCCR0042,2011,1,2011-01-31,-0.6467327120936127,,,-79.9569,32.8103,4.6,,,,,19.75599937438965
541,541,GHCND:US1SCCR0042,2011,2,2011-02-28,-0.4118847792409436,,,-79.9569,32.8103,4.6,,,,,18.483999252319336
542,542,GHCND:US1SCCR0042,2011,3,2011-03-31,-0.14321987259095637,,,-79.9569,32.8103,4.6,,,,,18.56399917602539
543,543,GHCND:US1SCCR0042,2011,4,2011-04-30,0.33033771273855006,,,-79.9569,32.8103,4.6,,,,,20.147999572753907
544,544,GHCND:US1SCCR0042,2011,5,2011-05-31,-1.1026908642010476,,,-79.9569,32.8103,4.6,,,,,23.035999298095703
545,545,GHCND:US1SCCR0042,2011,6,2011-06-30,0.4960187882757894,,,-79.9569,32.8103,4.6,,,,,26.78199920654297
546,546,GHCND:US1SCCR0042,2011,7,2011-07-31,0.6043253046862047,,,-79.9569,32.8103,4.6,,,,,27.999999618530275
547,547,GHCND:US1SCCR0042,2011,8,2011-08-31,-1.1705226281664642,,,-79.9569,32.8103,4.6,,,,,28.753999328613286
548,548,GHCND:US1SCCR0042,2011,9,2011-09-30,-0.8091875348164517,,,-79.9569,32.8103,4.6,,,,,28.07399940490723
549,549,GHCND:US1SCCR0042,2011,10,2011-10-31,-0.7627451201459579,,,-79.9569,32.8103,4.6,,,,,25.317999267578124
550,550,GHCND:US1SCCR0042,2011,11,2011-11-30,-0.5897165432063607,,,-79.9569,32.8103,4.6,,,,,21.651999282836915
551,551,GHCND:US1SCCR0042,2011,12,2011-12-31,-1.2284261956831974,,,-79.9569,32.8103,4.6,,,,,20.897999954223632
552,552,GHCND:US1SCCR0042,2012,1,2012-01-31,-1.0667327120936128,,,-79.9569,32.8103,4.6,,,,,19.25199966430664
553,553,GHCND:US1SCCR0042,2012,2,2012-02-29,0.11811522075905656,,,-79.9569,32.8103,4.6,,,,,19.033999252319337
554,554,GHCND:US1SCCR0042,2012,3,2012-03-31,2.176780127409044,,,-79.9569,32.8103,4.6,,,,,20.368000030517575
555,555,GHCND:US1SCCR0042,2012,4,2012-04-30,-0.8696622872614497,,,-79.9569,32.8103,4.6,,,,,21.297999572753906
556,556,GHCND:US1SCCR0042,2012,5,2012-05-31,-0.3726908642010476,,,-79.9569,32.8103,4.6,,,,,24.043999481201173
557,557,GHCND:US1SCCR0042,2012,6,2012-06-30,0.7060187882757893,,,-79.9569,32.8103,4.6,,,,,25.803998947143555
558,558,GHCND:US1SCCR0042,2012,7,2012-07-31,-0.535674695313795,,,-79.9569,32.8103,4.6,,,,,28.08599967956543
559,559,GHCND:US1SCCR0042,2012,8,2012-08-31,3.5394773718335353,,,-79.9569,32.8103,4.6,,,,,28.023999786376955
560,560,GHCND:US1SCCR0042,2012,9,2012-09-30,-1.0491875348164519,,,-79.9569,32.8103,4.6,,,,,27.55399932861328
561,561,GHCND:US1SCCR0042,2012,10,2012-10-31,-1.3527451201459582,,,-79.9569,32.8103,4.6,,,,,25.719999694824214
562,562,GHCND:US1SCCR0042,2012,11,2012-11-30,-0.9897165432063609,,,-79.9569,32.8103,4.6,,,,,21.88599967956543
563,563,GHCND:US1SCCR0042,2012,12,2012-12-31,-0.6084261956831973,,,-79.9569,32.8103,4.6,,,,,22.5299991607666
564,564,GHCND:US1SCCR0042,2013,1,2013-01-31,-1.1467327120936126,,,-79.9569,32.8103,4.6,,,,,21.9879997253418
565,565,GHCND:US1SCCR0042,2013,2,2013-02-28,0.6581152207590564,,,-79.9569,32.8103,4.6,,,,,20.85999984741211
566,566,GHCND:US1SCCR0042,2013,3,2013-03-31,1.2867801274090438,,,-79.9569,32.8103,4.6,,,,,19.751999282836913
567,567,GHCND:US1SCCR0042,2013,4,2013-04-30,-0.4296622872614497,,,-79.9569,32.8103,4.6,,,,,19.71599884033203
568,568,GHCND:US1SCCR0042,2013,5,2013-05-31,-0.3126908642010475,,,-79.9569,32.8103,4.6,,,,,22.53799934387207
569,569,GHCND:US1SCCR0042,2013,6,2013-06-30,1.0560187882757899,,,-79.9569,32.8103,4.6,,,,,26.131999206542968
570,570,GHCND:US1SCCR0042,2013,7,2013-07-31,-0.905674695313795,,,-79.9569,32.8103,4.6,,,,,27.20599937438965
571,571,GHCND:US1SCCR0042,2013,8,2013-08-31,1.9994773718335357,,,-79.9569,32.8103,4.6,,,,,28.18599967956543
572,572,GHCND:US1SCCR0042,2013,9,2013-09-30,0.26081246518354817,,,-79.9569,32.8103,4.6,,,,,27.563999557495123
573,573,GHCND:US1SCCR0042,2013,10,2013-10-31,-1.1827451201459578,,,-79.9569,32.8103,4.6,,,,,24.961999130249023
574,574,GHCND:US1SCCR0042,2013,11,2013-11-30,-0.20971654320636035,,,-79.9569,32.8103,4.6,,,,,22.215999221801763
575,575,GHCND:US1SCCR0042,2013,12,2013-12-31,-0.9784261956831977,,,-79.9569,32.8103,4.6,,,,,21.53799934387207
576,576,GHCND:US1SCCR0042,2014,1,2014-01-31,-0.496732712093613,,,-79.9569,32.8103,4.6,,,,,20.257999420166016
577,577,GHCND:US1SCCR0042,2014,2,2014-02-28,-0.5518847792409434,,,-79.9569,32.8103,4.6,,,,,20.92799911499024
578,578,GHCND:US1SCCR0042,2014,3,2014-03-31,0.9867801274090442,,,-79.9569,32.8103,4.6,,,,,21.751999282836913
579,579,GHCND:US1SCCR0042,2014,4,2014-04-30,1.50033771273855,,,-79.9569,32.8103,4.6,,,,,21.14599952697754
580,580,GHCND:US1SCCR0042,2014,5,2014-05-31,-0.8426908642010464,,,-79.9569,32.8103,4.6,,,,,22.975999069213863
581,581,GHCND:US1SCCR0042,2014,6,2014-06-30,-0.6539812117242103,,,-79.9569,32.8103,4.6,,,,,25.99599952697754
582,582,GHCND:US1SCCR0042,2014,7,2014-07-31,-0.595674695313795,,,-79.9569,32.8103,4.6,,,,,28.191999435424805
583,583,GHCND:US1SCCR0042,2014,8,2014-08-31,-0.050522628166464356,,,-79.9569,32.8103,4.6,,,,,28.809999084472658
584,584,GHCND:US1SCCR0042,2014,9,2014-09-30,0.6508124651835483,,,-79.9569,32.8103,4.6,,,,,28.53399963378907
585,585,GHCND:US1SCCR0042,2014,10,2014-10-31,-1.1527451201459586,,,-79.9569,32.8103,4.6,,,,,25.46399955749512
586,586,GHCND:US1SCCR0042,2014,11,2014-11-30,0.31028345679363944,,,-79.9569,32.8103,4.6,,,,,21.823999404907227
587,587,GHCND:US1SCCR0042,2014,12,2014-12-31,-0.2984261956831975,,,-79.9569,32.8103,4.6,,,,,21.28599967956543
588,588,GHCND:US1SCCR0042,2015,1,2015-01-31,-0.2567327120936129,,,-79.9569,32.8103,4.6,,,,,22.12799949645996
589,589,GHCND:US1SCCR0042,2015,2,2015-02-28,1.0681152207590565,,,-79.9569,32.8103,4.6,,,,,21.79599952697754
590,590,GHCND:US1SCCR0042,2015,3,2015-03-31,-0.2632198725909558,,,-79.9569,32.8103,4.6,,,,,20.6939998626709
591,591,GHCND:US1SCCR0042,2015,4,2015-04-30,-0.3696622872614501,,,-79.9569,32.8103,4.6,,,,,20.87799949645996
592,592,GHCND:US1SCCR0042,2015,5,2015-05-31,-0.1726908642010474,,,-79.9569,32.8103,4.6,,,,,23.47199935913086
593,593,GHCND:US1SCCR0042,2015,6,2015-06-30,0.1060187882757897,,,-79.9569,32.8103,4.6,,,,,27.091999053955078
594,594,GHCND:US1SCCR0042,2015,7,2015-07-31,-0.5156746953137954,,,-79.9569,32.8103,4.6,,,,,27.90399894714356
595,595,GHCND:US1SCCR0042,2015,8,2015-08-31,-0.22052262816646473,,,-79.9569,32.8103,4.6,,,,,28.649999618530273
596,596,GHCND:US1SCCR0042,2015,9,2015-09-30,-0.9091875348164521,,,-79.9569,32.8103,4.6,,,,,28.057999420166016
597,597,GHCND:US1SCCR0042,2015,10,2015-10-31,5.067254879854042,,,-79.9569,32.8103,4.6,,,,,25.1879997253418
598,598,GHCND:US1SCCR0042,2015,11,2015-11-30,0.0102834567936394,,,-79.9569,32.8103,4.6,,,,,23.317999267578124
599,599,GHCND:US1SCCR0042,2015,12,2015-12-31,-0.7484261956831985,,,-79.9569,32.8103,4.6,,,,,21.883999633789067
600,600,GHCND:US1SCCR0045,2011,1,2011-01-31,-0.6767327120936127,,,-80.07300000000002,32.8352,8.8,,,,,19.43799934387207
601,601,GHCND:US1SCCR0045,2011,2,2011-02-28,0.018115220759056472,,,-80.07300000000002,32.8352,8.8,,,,,18.075999450683593
602,602,GHCND:US1SCCR0045,2011,3,2011-03-31,-0.7432198725909563,,,-80.07300000000002,32.8352,8.8,,,,,18.20599937438965
603,603,GHCND:US1SCCR0045,2011,4,2011-04-30,1.2903377127385502,,,-80.07300000000002,32.8352,8.8,,,,,19.907999801635746
604,604,GHCND:US1SCCR0045,2011,5,2011-05-31,-1.3326908642010475,,,-80.07300000000002,32.8352,8.8,,,,,22.915999603271484
605,605,GHCND:US1SCCR0045,2011,6,2011-06-30,-0.7039812117242106,,,-80.07300000000002,32.8352,8.8,,,,,26.811999130249024
606,606,GHCND:US1SCCR0045,2011,7,2011-07-31,-0.12567469531379527,,,-80.07300000000002,32.8352,8.8,,,,,27.999999618530275
607,607,GHCND:US1SCCR0045,2011,8,2011-08-31,0.19947737183353542,,,-80.07300000000002,32.8352,8.8,,,,,28.72199935913086
608,608,GHCND:US1SCCR0045,2011,9,2011-09-30,-0.4991875348164516,,,-80.07300000000002,32.8352,8.8,,,,,28.013999557495122
609,609,GHCND:US1SCCR0045,2011,10,2011-10-31,-0.8427451201459578,,,-80.07300000000002,32.8352,8.8,,,,,25.11399917602539
610,610,GHCND:US1SCCR0045,2011,11,2011-11-30,-1.0497165432063607,,,-80.07300000000002,32.8352,8.8,,,,,21.391999435424804
611,611,GHCND:US1SCCR0045,2011,12,2011-12-31,-1.2784261956831973,,,-80.07300000000002,32.8352,8.8,,,,,20.63599967956543
612,612,GHCND:US1SCCR0045,2012,1,2012-01-31,-1.0167327120936127,,,-80.07300000000002,32.8352,8.8,,,,,18.929999542236327
613,613,GHCND:US1SCCR0045,2012,2,2012-02-29,0.2581152207590567,,,-80.07300000000002,32.8352,8.8,,,,,18.70599937438965
614,614,GHCND:US1SCCR0045,2012,3,2012-03-31,2.176780127409044,,,-80.07300000000002,32.8352,8.8,,,,,20.043999862670894
615,615,GHCND:US1SCCR0045,2012,4,2012-04-30,-0.7796622872614497,,,-80.07300000000002,32.8352,8.8,,,,,21.06999969482422
616,616,GHCND:US1SCCR0045,2012,5,2012-05-31,0.9573091357989523,,,-80.07300000000002,32.8352,8.8,,,,,23.90199966430664
617,617,GHCND:US1SCCR0045,2012,6,2012-06-30,0.21601878827578935,,,-80.07300000000002,32.8352,8.8,,,,,25.71999893188477
618,618,GHCND:US1SCCR0045,2012,7,2012-07-31,-0.945674695313795,,,-80.07300000000002,32.8352,8.8,,,,,28.067999649047852
619,619,GHCND:US1SCCR0045,2012,8,2012-08-31,1.4794773718335357,,,-80.07300000000002,32.8352,8.8,,,,,27.97599983215332
620,620,GHCND:US1SCCR0045,2012,9,2012-09-30,-1.0091875348164518,,,-80.07300000000002,32.8352,8.8,,,,,27.455998992919927
621,621,GHCND:US1SCCR0045,2012,10,2012-10-31,-1.0527451201459583,,,-80.07300000000002,32.8352,8.8,,,,,25.54999961853027
622,622,GHCND:US1SCCR0045,2012,11,2012-11-30,-1.1797165432063608,,,-80.07300000000002,32.8352,8.8,,,,,21.649999618530273
623,623,GHCND:US1SCCR0045,2012,12,2012-12-31,-0.4484261956831974,,,-80.07300000000002,32.8352,8.8,,,,,22.325999069213868
624,624,GHCND:US1SCCR0045,2013,1,2013-01-31,-1.0867327120936126,,,-80.07300000000002,32.8352,8.8,,,,,21.817999649047845
625,625,GHCND:US1SCCR0045,2013,2,2013-02-28,0.6481152207590564,,,-80.07300000000002,32.8352,8.8,,,,,20.597999572753906
626,626,GHCND:US1SCCR0045,2013,3,2013-03-31,2.226780127409044,,,-80.07300000000002,32.8352,8.8,,,,,19.405999374389648
627,627,GHCND:US1SCCR0045,2013,4,2013-04-30,-0.7696622872614497,,,-80.07300000000002,32.8352,8.8,,,,,19.381998825073246
628,628,GHCND:US1SCCR0045,2013,5,2013-05-31,-1.1326908642010476,,,-80.07300000000002,32.8352,8.8,,,,,22.343999481201173
629,629,GHCND:US1SCCR0045,2013,6,2013-06-30,1.50601878827579,,,-80.07300000000002,32.8352,8.8,,,,,26.11599922180176
630,630,GHCND:US1SCCR0045,2013,7,2013-07-31,-1.125674695313795,,,-80.07300000000002,32.8352,8.8,,,,,27.179999160766602
631,631,GHCND:US1SCCR0045,2013,8,2013-08-31,-1.2205226281664645,,,-80.07300000000002,32.8352,8.8,,,,,28.14399948120117
632,632,GHCND:US1SCCR0045,2013,9,2013-09-30,-0.4791875348164516,,,-80.07300000000002,32.8352,8.8,,,,,27.507999420166016
633,633,GHCND:US1SCCR0045,2013,10,2013-10-31,-0.6327451201459577,,,-80.07300000000002,32.8352,8.8,,,,,24.765999221801763
634,634,GHCND:US1SCCR0045,2013,11,2013-11-30,0.6402834567936397,,,-80.07300000000002,32.8352,8.8,,,,,21.855999374389647
635,635,GHCND:US1SCCR0045,2013,12,2013-12-31,-0.5784261956831976,,,-80.07300000000002,32.8352,8.8,,,,,21.179999542236327
636,636,GHCND:US1SCCR0045,2014,1,2014-01-31,-0.736732712093613,,,-80.07300000000002,32.8352,8.8,,,,,19.93999938964844
637,637,GHCND:US1SCCR0045,2014,2,2014-02-28,-0.7018847792409434,,,-80.07300000000002,32.8352,8.8,,,,,20.679999160766602
638,638,GHCND:US1SCCR0045,2014,3,2014-03-31,0.2567801274090442,,,-80.07300000000002,32.8352,8.8,,,,,21.53999900817871
639,639,GHCND:US1SCCR0045,2014,4,2014-04-30,-0.5996622872614502,,,-80.07300000000002,32.8352,8.8,,,,,20.953999710083007
640,640,GHCND:US1SCCR0045,2014,5,2014-05-31,-0.12269086420104647,,,-80.07300000000002,32.8352,8.8,,,,,22.81399917602539
641,641,GHCND:US1SCCR0045,2014,6,2014-06-30,0.4460187882757898,,,-80.07300000000002,32.8352,8.8,,,,,26.00399971008301
642,642,GHCND:US1SCCR0045,2014,7,2014-07-31,-0.925674695313795,,,-80.07300000000002,32.8352,8.8,,,,,28.21199951171875
643,643,GHCND:US1SCCR0045,2014,8,2014-08-31,1.4994773718335357,,,-80.07300000000002,32.8352,8.8,,,,,28.795999145507807
644,644,GHCND:US1SCCR0045,2014,9,2014-09-30,-0.5091875348164516,,,-80.07300000000002,32.8352,8.8,,,,,28.449999618530274
645,645,GHCND:US1SCCR0045,2014,10,2014-10-31,-0.7727451201459586,,,-80.07300000000002,32.8352,8.8,,,,,25.25999946594239
646,646,GHCND:US1SCCR0045,2014,11,2014-11-30,0.5702834567936392,,,-80.07300000000002,32.8352,8.8,,,,,21.483999252319336
647,647,GHCND:US1SCCR0045,2014,12,2014-12-31,-0.1684261956831976,,,-80.07300000000002,32.8352,8.8,,,,,21.013999557495122
648,648,GHCND:US1SCCR0045,2015,1,2015-01-31,0.8432672879063872,,,-80.07300000000002,32.8352,8.8,,,,,21.87199935913086
649,649,GHCND:US1SCCR0045,2015,2,2015-02-28,1.5281152207590565,,,-80.07300000000002,32.8352,8.8,,,,,21.513999557495122
650,650,GHCND:US1SCCR0045,2015,3,2015-03-31,-0.5232198725909558,,,-80.07300000000002,32.8352,8.8,,,,,20.46799964904785
651,651,GHCND:US1SCCR0045,2015,4,2015-04-30,-0.07966228726145008,,,-80.07300000000002,32.8352,8.8,,,,,20.685999298095698
652,652,GHCND:US1SCCR0045,2015,5,2015-05-31,2.4473091357989523,,,-80.07300000000002,32.8352,8.8,,,,,23.3299991607666
653,653,GHCND:US1SCCR0045,2015,6,2015-06-30,0.42601878827578976,,,-80.07300000000002,32.8352,8.8,,,,,27.003998947143554
654,654,GHCND:US1SCCR0045,2015,7,2015-07-31,0.5643253046862045,,,-80.07300000000002,32.8352,8.8,,,,,27.819998931884765
655,655,GHCND:US1SCCR0045,2015,8,2015-08-31,2.209477371833535,,,-80.07300000000002,32.8352,8.8,,,,,28.593999481201173
656,656,GHCND:US1SCCR0045,2015,9,2015-09-30,-0.3891875348164522,,,-80.07300000000002,32.8352,8.8,,,,,27.999999237060546
657,657,GHCND:US1SCCR0045,2015,10,2015-10-31,2.1272548798540423,,,-80.07300000000002,32.8352,8.8,,,,,25.019999694824214
658,658,GHCND:US1SCCR0045,2015,11,2015-11-30,1.8702834567936395,,,-80.07300000000002,32.8352,8.8,,,,,23.07599906921387
659,659,GHCND:US1SCCR0045,2015,12,2015-12-31,-0.6084261956831984,,,-80.07300000000002,32.8352,8.8,,,,,21.521999740600585
660,660,GHCND:US1SCCR0051,2011,1,2011-01-31,-0.6767327120936127,,,-79.8784,32.8064,2.4,,,,,19.75599937438965
661,661,GHCND:US1SCCR0051,2011,2,2011-02-28,-0.39188477924094356,,,-79.8784,32.8064,2.4,,,,,18.483999252319336
662,662,GHCND:US1SCCR0051,2011,3,2011-03-31,-0.41321987259095627,,,-79.8784,32.8064,2.4,,,,,18.56399917602539
